	Wikipedia movie ID	Movie name	Release date	Box office revenue	Year	Week	Dominant_category
1974	9377241	Who's Afraid of Virginia Woolf?	1966-06-22	40000000.0	1966	25	wedding
1975	3619421	Winnie the Pooh and a Day for Eeyore	1983-03-11		1983	10	party
1976	5497055	Donald's Snow Fight	1942-04-10		1942	15	family
1977	14145137	John Adams	2008-03-16		2008	11	death
1978	2955883	Wonderland	2003-09-24	2466444.0	2003	39	crime
1979	3673758	Night Passage	1957-07-24	2600000.0	1957	30	children
1980	890407	Husbands and Wives	1992-09-18	10555619.0	1992	38	wedding
1981	23515670	Kentucky Moonshine	1938-05-20		1938	20	traveling
1982	11120431	Action in the North Atlantic	1943-06-12		1943	23	death
1983	1802864	According to Spencer	2001-08-15		2001	33	children
1984	778884	Laser Mission	1989-11-01		1989	44	kill
1985	35978329	The Singing Vagabond	1935-12-16		1935	51	kill
1986	22215882	Ondine	2009-09-14		2009	38	children
1987	1964896	Best of the Best	1989-11-10		1989	45	death
1988	28272795	One Day	2011-08-08	56706628.0	2011	32	family
1989	26931217	The American	2010-09-01	67876281.0	2010	35	kill
1990	8419685	The Motel	2006-06-28		2006	26	children
1991	6201873	The Winslow Boy	1999-04-16		1999	15	family
1992	3831894	Making Love	1982-02-12		1982	6	wedding
1993	9317122	Before the Devil Knows You're Dead	2007-09-06	25032129.0	2007	36	family
1994	6270685	Tiptoes	2003-09-08		2003	37	children
1995	2236324	Freaky Friday	2003-08-04	160846332.0	2003	32	party
1996	187010	Pinocchio	1940-02-07	84254167.0	1940	6	children
1997	24132780	The Girl Said No	1937-10-15		1937	41	wedding
1998	193854	I Want to Live!	1958-11-18	5641711.0	1958	47	crime
1999	26452149	Of Love & Betrayal	1995-03-15		1995	11	negative_emotion
2000	8640081	The Touch of Satan	1971-08-23		1971	34	children
2001	5736981	I Got the Hook Up	1998-05-27		1998	22	crime
2002	14482638	Alice in Wonderland	2010-03-05	1024299904.0	2010	9	family
2003	1180124	I Was a Teenage Werewolf	1957-06-19	2000000.0	1957	25	negative_emotion
2004	26358383	Mambo	1954-09-18		1954	37	home
2005	3918828	Jane Austen's Mafia!	1998-07-24	30143795.0	1998	30	family
2006	7691695	There’s Something Out There	2004-10-08		2004	41	family
2007	18704092	The Black Six	1974-03-13		1974	11	death
2008	3404012	Marihuana	1936-05-08		1936	19	wedding
2009	23960359	Trans	1998-09-11		1998	37	traveling
2010	9782939	Bombers B-52	1957-11-22		1957	47	family
2011	25893091	Exit Through the Gift Shop	2010-03-05	5308618.0	2010	9	home
2012	1584791	CQ	2001-05-12		2001	19	wedding
2013	183550	Pink Narcissus	1971-01-01		1971	53	family
2014	3139643	How the West Was Fun	1994-11-19		1994	46	children
2015	12532758	The Gamers: Dorkness Rising	2008-01-01		2008	1	death
2016	5667453	The Flight of the Phoenix	1965-12-15		1965	50	negative_emotion
2017	19374957	Bargain Day	1931-05-02		1931	18	home
2018	8367375	Street Scene	1931-08-26		1931	35	family
2019	5444637	Leprechaun 3	1995-07-04		1995	27	death
2020	17865807	The 13th Alley	2008-06-13		2008	24	children
2021	19751960	The Happy Thieves	1961-12-20		1961	51	crime
2022	364541	Ernest Saves Christmas	1988-11-11	28202109.0	1988	45	traveling
2023	2920843	Move Over, Darling	1963-12-19		1963	51	family
2024	5247666	The Princess Comes Across	1936-05-22		1936	21	crime
2025	9267531	Dracula vs. Frankenstein	1971-12-01		1971	48	death
2026	29471340	Arthur Christmas	2011-11-11	147419472.0	2011	45	children
2027	30480836	Baby	2008-12-16		2008	51	family
2028	10131195	Going! Going! Gosh!	1952-08-23		1952	34	negative_emotion
2029	24115407	Wild Wild Winter	1966-01-05		1966	1	party
2030	3602322	Donald and Pluto	1936-09-12		1936	37	home
2031	21665854	Legion of the Dead	2005-08-09		2005	32	children
2032	3757107	God is My Co-Pilot	1945-04-07		1945	14	kill
2033	6296845	Arch of Triumph	1948-02-17		1948	8	death
2034	19398864	Washee Ironee	1934-09-29		1934	39	children
2035	17808534	Ski for Two	1944-11-13		1944	46	traveling
2036	4410999	Lick the Star	1998-10-01		1998	40	children
2037	2280880	Losin' It	1983-04-08		1983	14	children
2038	26464662	Big Trouble	1986-05-30		1986	22	death
2039	19828673	Tale of a Dog	1944-04-15		1944	15	children
2040	26581256	The Twilight Saga: Breaking Dawn - Part 1	2011-11-16	705058657.0	2011	46	wedding
2041	10026936	Take the High Ground!	1953-10-30		1953	44	family
2042	3206129	The Court-Martial of Billy Mitchell	1955-12-31	3000000.0	1955	52	crime
2043	5291587	Firestarter 2: Rekindled	2002-03-10		2002	10	kill
2044	1055440	History Is Made at Night	1999-09-10		1999	36	party
2045	23142490	Legacy	2008-08-12		2008	33	children
2046	242542	Testament	1983-12-09		1983	49	family
2047	13544842	Volcanic Sprint	2007-07-28		2007	30	party
2048	74018	His Girl Friday	1940-01-11		1940	2	crime
2049	14069401	Jail Bait	1937-01-08		1937	1	crime
2050	11018205	The Narrows	2008-09-08		2008	37	children
2051	29157958	A Girl of Yesterday	1915-10-07		1915	40	family
2052	1944344	Double Platinum	1999-05-16		1999	19	children
2053	2023833	Railroaded!	1947-09-25		1947	39	crime
2054	19360297	Bear Shooters	1930-05-17		1930	20	family
2055	17273758	Outside the Law	1920-12-26		1920	52	crime
2056	3947	Blue Velvet	1986-08-01	8551228.0	1986	31	family
2057	640643	Frankenstein's Daughter	1958-12-15		1958	51	family
2058	1484938	Broadway Melody of 1940	1940-02-09		1940	6	party
2059	14864488	Galaxy of Terror	1981-10-01	4000000.0	1981	40	kill
2060	23286064	The Revenge of the Electric Car	2011-04-22		2011	16	kill
2061	30741010	Amanda Knox: Murder on Trial in Italy	2011-02-21		2011	8	crime
2062	24211904	Mutants	2008-10-31		2008	44	kill
2063	168583	Salvador	1986-02-28		1986	9	negative_emotion
2064	30643953	The Yellow Sea	2010-12-22	15789762.0	2010	51	traveling
2065	1636672	The Two Jakes	1990-08-10	10005969.0	1990	32	crime
2066	28002897	The Truth Below	2011-06-16		2011	24	family
2067	146908	Scarlet Street	1945-12-28	2948386.0	1945	52	wedding
2068	28637556	Morgan and Destiny's Eleventeenth Date: The Zeppelin Zoo	2010-03-16		2010	11	traveling
2069	151535	Donovan's Reef	1963-06-12		1963	24	children
2070	2307930	Bionicle: Mask of Light: The Movie	2003-09-13		2003	37	traveling
2071	2295249	A Killer Among Us	2012-09-08		2012	36	crime
2072	21064505	Take Out	2004-01-18	69816.0	2004	3	party
2073	2935386	School of Life	2005-02-19		2005	7	party
2074	1498491	Southland Tales	2006-05-21	374743.0	2006	20	family
2075	11929259	Saratoga	1937-07-23	2000000.0	1937	29	negative_emotion
2076	34597235	The Feminine Touch	1941-10-01		1941	40	kill
2077	22501388	Angel Baby	1961-05-14		1961	19	family
2078	2259388	Session 9	2001-08-10	378176.0	2001	32	family
2079	26178850	The Power and the Prize	1956-09-26		1956	39	family
2080	24224913	The Phantom Express	1932-08-15		1932	33	family
2081	14171052	Nadia	1984-06-11		1984	24	family
2082	26178788	My Blue Heaven	1950-09-15	2275000.0	1950	37	children
2083	3583342	Jawbreaker	1999-02-19		1999	7	party
2084	2345044	The Man Who Knew Too Much	1956-04-30	4100000.0	1956	18	traveling
2085	14329804	The Band's Visit	2007-05-19	14555884.0	2007	20	traveling
2086	12459069	Wedding Bell Blues	1996-10-18	44052.0	1996	42	children
2087	11950831	Ambush at Cimarron Pass	1958-03-01		1958	9	negative_emotion
2088	4213160	$	1971-12-17		1971	50	crime
2089	19747684	Time Out for Lessons	1939-12-02		1939	48	family
2090	20571157	The Shooting Of Dan McGoo	1945-04-14		1945	15	party
2091	1613385	The 27th Day	1957-01-07		1957	2	kill
2092	4040311	Truck Turner	1974-04-19		1974	16	kill
2093	19908658	Transylvania Twist	1989-10-01		1989	39	negative_emotion
2094	5603479	Their Purple Moment	1928-05-19		1928	20	family
2095	5374465	Gumby: The Movie	1995-12-01	62372000.0	1995	48	crime
2096	25104691	Corsair	1931-11-28		1931	48	children
2097	1722156	Space Cowboys	2000-08-01	128884132.0	2000	31	kill
2098	8326277	Stealing Time	2001-06-17		2001	24	party
2099	2967520	Stick	1985-04-26		1985	17	crime
2100	42507	In the Bedroom	2001-12-25	43368779.0	2001	52	death
2101	462452	The Lost Prince	2003-01-19		2003	3	wedding
2102	20599389	Bully for Pink	1965-12-14		1965	50	family
2103	9755107	Maangamizi: The Ancient One	2001-02-18		2001	7	children
2104	15932362	Officer 444	1926-05-15		1926	19	crime
2105	26200483	Frozen Assets	1992-10-23	376008.0	1992	43	home
2106	5856565	Illegal Aliens	2007-05-01		2007	18	children
2107	17265823	Bad Ol' Putty Tat	1949-07-25		1949	30	negative_emotion
2108	11347793	Persepolis	2007-06-27	22752488.0	2007	26	family
2109	12455307	Team Queen	2006-05-15		2006	20	children
2110	1129041	Thirteen Days	2000-12-16	66579890.0	2000	50	kill
2111	19773644	Waldo's Last Stand	1940-10-05		1940	40	children
2112	20700852	Grey Gardens	2009-04-18		2009	16	children
2113	31572654	Paris in Spring	1935-05-27		1935	22	negative_emotion
2114	12187735	The Raven	1915-11-08		1915	45	family
2115	4410141	The Nanny Diaries	2007-08-24	44638886.0	2007	34	children
2116	8819339	Robinson Crusoe	1954-08-05		1954	31	kill
2117	2797638	Holiday in the Sun	2001-11-20		2001	47	children
2118	1578168	The Dangerous Lives of Altar Boys	2002-05-17	2036599.0	2002	20	children
2119	577663	Singles	1992-09-18	18471850.0	1992	38	home
2120	61061	Shanghai Express	1932-02-02		1932	5	traveling
2121	1436649	Brewster McCloud	1970-12-05		1970	49	traveling
2122	18203744	The Pumpkin Karver	2006-10-31		2006	44	death
2123	8164826	Anna Karenina	1935-12-25		1935	52	family
2124	747689	Hair	1979-03-14	15284643.0	1979	11	children
2125	3383848	Josh and S.A.M.	1993-11-24	1640220.0	1993	47	family
2126	8202067	Best Foot Forward	1943-10-08		1943	40	party
2127	26889567	Restless	2011-04-06	163265.0	2011	14	death
2128	32307438	Dragon	2006-12-12		2006	50	kill
2129	11091446	Tess of the Storm Country	1922-11-12		1922	45	family
2130	5570661	Duck, Duck, Goose!	2005-01-15		2005	2	family
2131	15007082	The Lodger	1944-01-19		1944	3	crime
2132	34975699	Clover	1997-09-10		1997	37	family
2133	9736116	Dancing in September	2001-02-03		2001	5	negative_emotion
2134	888336	Stitch! The Movie	2003-08-26		2003	35	negative_emotion
2135	3575300	Punishment Park	1971-01-01		1971	53	crime
2136	23558826	The Quick and the Dead	1987-02-28		1987	9	family
2137	22808535	Great World of Sound	2007-03-30		2007	13	crime
2138	17437774	Mistress	1992-07-24	1102469.0	1992	30	family
2139	1156559	The Station Agent	2003-01-26	8679814.0	2003	4	children
2140	24050247	International Crime	1938-04-22		1938	16	crime
2141	4476914	The Number 23	2007-02-13	77566815.0	2007	7	crime
2142	919005	Swing Time	1936-08-27	2618000.0	1936	35	party
2143	5664103	Recess Christmas: Miracle on Third Street	2001-11-06		2001	45	negative_emotion
2144	113442	The Right Stuff	1983-10-21	21192102.0	1983	42	wedding
2145	4829197	Thunder	1982-07-11		1982	27	death
2146	3752065	The Three Burials of Melquiades Estrada	2005-09-11	9045364.0	2005	36	family
2147	17111192	Mr. Incredible and Pals	2005-03-15		2005	11	traveling
2148	1769282	Harum Scarum	1965-11-24		1965	47	children
2149	3213906	Wicked Stepmother	1989-02-03	43749.0	1989	5	family
2150	11639973	Wonder Bar	1934-03-31	2035000.0	1934	13	party
2151	31632887	A New Life	2002-11-27		2002	48	family
2152	15062229	The Tale of Sweeney Todd	1998-04-19		1998	16	kill
2153	217824	Diary of a Mad Housewife	1970-01-01		1970	1	family
2154	5662308	Kill Me Later	2001-09-14		2001	37	crime
2155	3606815	The Star Packer	1934-07-30		1934	31	crime
2156	6174018	Julie Johnson	2001-01-01		2001	1	family
2157	7921068	Holly Hobbie and Friends: Christmas Wishes	2006-10-24		2006	43	family
2158	19824573	The Girlfriend Experience	2009-01-20	1007962.0	2009	4	wedding
2159	31696903	Shanks	1974-10-09		1974	41	death
2160	8114232	Buck Privates Come Home	1947-04-04		1947	14	family
2161	18050522	Baghead	2008-07-25	140106.0	2008	30	family
2162	19920152	The Rebound	2009-02-06		2009	6	children
2163	29204234	Once You Meet a Stranger	1996-09-25		1996	39	family
2164	4923868	Wild Hearts Can't Be Broken	1991-05-24	7294835.0	1991	21	children
2165	884742	An Affair to Remember	1957-07-02	3800000.0	1957	27	traveling
2166	6735519	Rescue From Gilligan's Island	1978-10-14		1978	41	party
2167	2609817	Leatherface: Texas Chainsaw Massacre III	1990-01-12	5765562.0	1990	2	kill
2168	9236773	Eleni	1985-11-01	305102.0	1985	44	family
2169	16706073	I Love You, Man	2009-03-20	91636986.0	2009	12	party
2170	3703551	Out on a Limb	1992-09-04	165952.0	1992	36	family
2171	24570734	The Denial	1925-03-22		1925	12	family
2172	31076473	So Ends Our Night	1941-02-27		1941	9	crime
2173	3104876	Pooh's Grand Adventure: The Search for Christopher Robin	1997-08-05		1997	32	traveling
2174	2783427	Greenfingers	2001-09-14		2001	37	crime
2175	6143584	Riot in Cell Block 11	1954-02-28	1531755.0	1954	8	crime
2176	4400405	Union Pacific	1939-05-05		1939	18	family
2177	3237313	It Happened in Brooklyn	1947-03-13		1947	11	wedding
2178	9652328	As Young as You Feel	1951-08-02		1951	31	family
2179	12143841	The Scalphunters	1968-04-02		1968	14	kill
2180	4286886	Sleepwalkers	1992-04-10	30524763.0	1992	15	death
2181	1317604	Crimson Tide	1995-05-12	157387195.0	1995	19	kill
2182	6196826	Treasure Island	1950-06-22		1950	25	traveling
2183	1330877	A Dirty Shame	2004-09-12	1914166.0	2004	37	family
2184	27206044	Two Girls on Broadway	1940-04-19		1940	16	family
2185	34930722	Bending the Rules	2013-03-15		2013	11	crime
2186	1261355	The King of Kings	1927-04-19		1927	16	children
2187	2216322	Ready to Rumble	2000-04-07	12452362.0	2000	14	children
2188	9140961	Cattle Queen of Montana	1954-11-18		1954	46	family
2189	18305011	Wonder Woman	2009-03-03	6898033.0	2009	10	kill
2190	2122517	A Walk in the Clouds	1995-08-11	50008143.0	1995	32	family
2191	1329509	Mondo Trasho	1969-03-14		1969	11	traveling
2192	1365691	Captain Newman, M.D.	1963-12-23		1963	52	death
2193	4280498	The Mad Doctor	1933-01-21		1933	3	traveling
2194	24426132	More Dead Than Alive	1969-01-15		1969	3	crime
2195	6765829	The Geisha Boy	1958-12-23		1958	52	children
2196	5101168	Switchback	1997-10-31	6492660.0	1997	44	crime
2197	19400450	The Lucky Corner	1935-03-14		1935	11	family
2198	23198700	Night Hair Child	1972-10-14		1972	41	family
2199	17356137	The Show	1927-01-22		1927	3	children
2200	471370	An American Werewolf in London	1981-08-21	61973249.0	1981	34	kill
2201	2002320	Halloween 5: The Revenge of Michael Myers	1989-10-13	11642254.0	1989	41	crime
2202	12485800	Bert Rigby, You're a Fool	1989-02-24	75868.0	1989	8	family
2203	12747734	Dead Like Me: Life After Death	2009-01-01		2009	1	traveling
2204	19200197	Lovely Mary	1916-03-13		1916	11	family
2205	1662573	The Game of Their Lives	2005-04-22	388998.0	2005	16	wedding
2206	19406542	The Third Wave	2003-10-15		2003	42	negative_emotion
2207	6060651	Who Was That Lady?	1960-04-15		1960	15	family
2208	8303619	Brother Brat	1944-07-15		1944	28	children
2209	12082059	Star Spangled Girl	1971-12-22		1971	51	home
2210	4578771	The Count of Monte Cristo	1934-08-29		1934	35	crime
2211	36244504	Tower of Love	1974-01-18		1974	3	party
2212	17844049	Strays	1997-01-18		1997	3	children
2213	15801310	The Sign of the Ram	1948-03-03		1948	10	family
2214	26109999	Please Believe Me	1950-05-12		1950	19	traveling
2215	5649318	If Lucy Fell	1996-03-08	2420162.0	1996	10	home
2216	6306849	Cleopatra	1999-05-23		1999	20	family
2217	27702708	Real Steel	2011-09-06	295120796.0	2011	36	family
2218	1605320	The Woodsman	2004-01-19	4500000.0	2004	4	family
2219	7140979	The Bumblebee Flies Anyway	2000-01-01		2000	52	death
2220	4302846	Superman and the Mole Men	1951-11-23		1951	47	negative_emotion
2221	5098517	My Boss's Daughter	2003-08-22	18191005.0	2003	34	party
2222	18793244	Recoil	2011-01-01		2011	52	crime
2223	1148228	Calamity Jane	1953-11-04	2500000.0	1953	45	party
2224	27788234	Prodigal Sons	2008-08-29		2008	35	children
2225	6392129	Diggstown	1992-08-14	4836637.0	1992	33	negative_emotion
2226	68082	Abbott and Costello Meet Frankenstein	1948-06-15		1948	25	negative_emotion
2227	2202963	Passenger 57	1992-11-06	44065653.0	1992	45	traveling
2228	31332187	180° South	2010-04-24		2010	16	traveling
2229	13318485	Lost Boundaries	1949-07-02		1949	26	family
2230	667372	Harry Potter and the Goblet of Fire	2005-11-06	896911078.0	2005	44	negative_emotion
2231	1181830	Citizen Ruth	1996-08-24	285112.0	1996	34	children
2232	9974147	One Potato, Two Potato	1964-07-29		1964	31	family
2233	2216810	The Anniversary Party	2001-05-15	4013506.0	2001	20	wedding
2234	1181828	The Heart Is Deceitful Above All Things	2004-05-15		2004	20	family
2235	638349	The Hindenburg	1975-12-25	27945225.0	1975	52	crime
2236	1880706	Payback	1999-02-05	161626121.0	1999	5	crime
2237	1913883	Project Viper	2002-05-15		2002	20	kill
2238	13976296	Dick Tracy vs. Cueball	1946-12-18		1946	51	crime
2239	51906	Breakfast at Tiffany's	1961-10-05	14000000.0	1961	40	traveling
2240	18953471	Yes Man	2008-12-09	225990978.0	2008	50	party
2241	14143644	The Secret Code	1942-09-04		1942	36	wedding
2242	3578336	Bubble	2006-01-27	261966.0	2006	4	children
2243	13917204	Nothing but the Truth	2008-09-08		2008	37	crime
2244	4190400	Home Room	2002-04-12		2002	15	family
2245	23066772	Prisoner of War	1954-05-04		1954	18	crime
2246	1353062	The Saint Strikes Back	1939-03-08	460000.0	1939	10	crime
2247	11526346	Wise Guys	1986-04-18	8475466.0	1986	16	traveling
2248	10109051	The Law and Jake Wade	1958-06-06		1958	23	kill
2249	8743877	Cohen and Tate	1988-01-01	64227.0	1988	53	kill
2250	34042752	A Holy Terror	1931-07-19		1931	29	traveling
2251	31165215	Beyond Mombasa	1956-10-29		1956	44	death
2252	7357205	Daddy-Long-Legs	1919-05-11		1919	19	children
2253	31197345	Bicycle Dreams	2009-04-01		2009	14	negative_emotion
2254	18192517	Ramchand Pakistani	2008-10-02		2008	40	children
2255	17284460	Chelsea Walls	2002-04-19	60902.0	2002	16	family
2256	2207640	The Astronaut's Wife	1999-08-27	19598588.0	1999	34	family
2257	168483	My Favorite Year	1982-10-01	20123620.0	1982	39	family
2258	36291706	Trading Mom	1994-05-13	319123.0	1994	19	children
2259	6011641	Sherrybaby	2006-09-08	622806.0	2006	36	family
2260	3751746	The Wings of the Dove	1997-09-04	13692848.0	1997	36	family
2261	55325	Total Recall	1990-06-01	261299840.0	1990	22	traveling
2262	24166341	Rapture	1965-11-08		1965	45	children
2263	11172607	Timecop 2: The Berlin Decision	2003-09-30		2003	40	crime
2264	9850876	Winnie the Pooh Discovers the Seasons	1981-09-06		1981	36	party
2265	13506326	Hair Show	2004-10-17	305281.0	2004	42	family
2266	23973848	The Invaders	1912-11-29		1912	48	kill
2267	16193623	A Walk to Beautiful	2008-09-08		2008	37	children
2268	1829448	The Plague of the Zombies	1966-01-09		1966	1	death
2269	326242	Blue Gender	2002-11-20		2002	47	kill
2270	2184642	Into the Blue	2005-09-30		2005	39	traveling
2271	24165256	Born to the Saddle	1953-03-15		1953	11	crime
2272	4693134	Lord Jim	1965-02-15		1965	7	kill
2273	2667958	Deep Rising	1998-01-30	11203026.0	1998	5	kill
2274	772732	Taking Lives	2004-03-16	65470529.0	2004	12	crime
2275	26814445	The House Where Evil Dwells	1982-05-14		1982	19	party
2276	19217319	Blindfold	1965-12-23		1965	51	crime
2277	5224	Citizen Kane	1941-05-01	1585634.0	1941	18	family
