Wikipedia movie ID,Result,Prediction
842825,Non-violent,-1.0
12839891,Violent,1.0
1683454,Non-violent,-1.0
13861985,Non-violent,-1.0
6017242,Non-violent,-1.0
15098889,Non-violent,-1.0
10691302,Violent,1.0
180912,Non-violent,-1.0
23959320,Violent,1.0
4541049,Violent,1.0
1681132,Violent,1.0
8891457,Non-violent,-1.0
35886865,Violent,1.0
496401,Violent,1.0
3628560,Violent,1.0
7871980,Non-violent,-1.0
2254896,Violent,1.0
25436873,Violent,1.0
17038375,Violent,1.0
2372989,Non-violent,-1.0
35766264,Non-violent,-1.0
6218427,Non-violent,-1.0
20066135,Violent,1.0
3028833,Violent,1.0
1023043,Non-violent,-1.0
11417077,Non-violent,-1.0
7347460,Non-violent,-1.0
28870327,Non-violent,-1.0
236497,Violent,1.0
21032415,Violent,1.0
13814165,Violent,1.0
19583175,Non-violent,-1.0
7800159,Non-violent,-1.0
5657109,Non-violent,-1.0
1301789,Violent,1.0
3546329,Violent,1.0
5883755,Violent,1.0
12755419,Violent,1.0
876592,Violent,1.0
23295876,Violent,1.0
8026746,Non-violent,-1.0
17355803,Non-violent,-1.0
2368143,Violent,1.0
1631497,Violent,1.0
24027759,Violent,1.0
14451664,Non-violent,-1.0
34480764,Non-violent,-1.0
2547451,Violent,1.0
1721437,Violent,1.0
1524596,Non-violent,-1.0
18807836,Non-violent,-1.0
30906682,Violent,1.0
27754718,Violent,1.0
5010137,Violent,1.0
170139,Non-violent,-1.0
850349,Non-violent,-1.0
12985644,Non-violent,-1.0
14281865,Non-violent,-1.0
3569329,Non-violent,-1.0
633883,Non-violent,-1.0
323715,Violent,1.0
8354866,Violent,1.0
4399566,Non-violent,-1.0
3105139,Non-violent,-1.0
2212664,Non-violent,-1.0
1670736,Violent,1.0
12622802,Violent,1.0
1848371,Violent,1.0
9612535,Violent,1.0
17438843,Non-violent,-1.0
2206566,Non-violent,-1.0
231829,Violent,1.0
9622333,Non-violent,-1.0
5076487,Non-violent,-1.0
27359507,Non-violent,-1.0
172278,Violent,1.0
1328254,Violent,1.0
948223,Non-violent,-1.0
705267,Violent,1.0
22276971,Non-violent,-1.0
6647011,Non-violent,-1.0
2587262,Violent,1.0
3606413,Violent,1.0
10206962,Non-violent,-1.0
624505,Violent,1.0
36492668,Non-violent,-1.0
12498936,Violent,1.0
18388326,Non-violent,-1.0
2450545,Violent,1.0
2705562,Violent,1.0
27328338,Violent,1.0
5443046,Violent,1.0
19729385,Non-violent,-1.0
31754231,Non-violent,-1.0
271588,Non-violent,-1.0
921891,Violent,1.0
4399897,Violent,1.0
15703454,Violent,1.0
11608397,Non-violent,-1.0
11452604,Violent,1.0
74535,Violent,1.0
10668224,Violent,1.0
876872,Violent,1.0
74978,Violent,1.0
25466355,Violent,1.0
22322537,Non-violent,-1.0
11992824,Violent,1.0
23517727,Non-violent,-1.0
8487305,Non-violent,-1.0
443556,Violent,1.0
1222561,Violent,1.0
13798364,Non-violent,-1.0
2060664,Violent,1.0
798584,Non-violent,-1.0
2623071,Non-violent,-1.0
5643855,Non-violent,-1.0
31165005,Non-violent,-1.0
573304,Non-violent,-1.0
23950601,Violent,1.0
18472115,Violent,1.0
1853921,Non-violent,-1.0
22005771,Non-violent,-1.0
5721992,Violent,1.0
6443785,Violent,1.0
11505804,Violent,1.0
3859677,Non-violent,-1.0
2389941,Non-violent,-1.0
18084708,Non-violent,-1.0
1570843,Violent,1.0
19800859,Non-violent,-1.0
67414,Violent,1.0
833502,Violent,1.0
9653770,Non-violent,-1.0
2582748,Violent,1.0
3566511,Violent,1.0
818002,Violent,1.0
3788150,Non-violent,-1.0
2137591,Non-violent,-1.0
3520781,Non-violent,-1.0
15301003,Non-violent,-1.0
17951322,Non-violent,-1.0
23092448,Non-violent,-1.0
17551895,Non-violent,-1.0
3369664,Violent,1.0
923265,Non-violent,-1.0
20985242,Non-violent,-1.0
6095252,Non-violent,-1.0
15478024,Violent,1.0
24652963,Non-violent,-1.0
16013696,Violent,1.0
339526,Violent,1.0
892031,Violent,1.0
961777,Non-violent,-1.0
2541839,Violent,1.0
32954280,Non-violent,-1.0
98508,Violent,1.0
1898832,Violent,1.0
12514898,Violent,1.0
20136626,Non-violent,-1.0
187086,Violent,1.0
14143380,Violent,1.0
9647695,Non-violent,-1.0
5883086,Non-violent,-1.0
10753947,Violent,1.0
7400070,Non-violent,-1.0
13342147,Non-violent,-1.0
5315438,Violent,1.0
3422774,Violent,1.0
98506,Non-violent,-1.0
14795399,Non-violent,-1.0
28713211,Non-violent,-1.0
5212120,Non-violent,-1.0
267633,Non-violent,-1.0
7533990,Violent,1.0
24665356,Non-violent,-1.0
1267713,Non-violent,-1.0
26428662,Non-violent,-1.0
2159529,Violent,1.0
565318,Violent,1.0
6034681,Non-violent,-1.0
1384107,Violent,1.0
73498,Violent,1.0
27661332,Non-violent,-1.0
36454836,Non-violent,-1.0
36304862,Violent,1.0
2906780,Violent,1.0
600194,Violent,1.0
30448760,Violent,1.0
8612307,Violent,1.0
2867481,Non-violent,-1.0
6243766,Non-violent,-1.0
19587744,Violent,1.0
11164932,Violent,1.0
24705139,Non-violent,-1.0
16089447,Non-violent,-1.0
3238135,Violent,1.0
19684895,Non-violent,-1.0
50957,Violent,1.0
42861,Violent,1.0
2663035,Violent,1.0
11020879,Non-violent,-1.0
2037842,Violent,1.0
2558613,Violent,1.0
1655618,Non-violent,-1.0
9079357,Violent,1.0
11611500,Non-violent,-1.0
4892253,Non-violent,-1.0
23266073,Non-violent,-1.0
4586256,Violent,1.0
24228929,Violent,1.0
7047921,Non-violent,-1.0
4139874,Violent,1.0
31918569,Non-violent,-1.0
8788084,Non-violent,-1.0
28174450,Violent,1.0
19221106,Non-violent,-1.0
8119369,Violent,1.0
3754316,Non-violent,-1.0
238397,Non-violent,-1.0
16067557,Non-violent,-1.0
13295969,Violent,1.0
3096476,Violent,1.0
7144866,Non-violent,-1.0
695315,Non-violent,-1.0
24201336,Violent,1.0
9588217,Violent,1.0
12982972,Non-violent,-1.0
1380618,Violent,1.0
2886036,Non-violent,-1.0
6535669,Violent,1.0
18932830,Violent,1.0
3584478,Violent,1.0
19662241,Non-violent,-1.0
29437259,Non-violent,-1.0
1873017,Violent,1.0
450634,Non-violent,-1.0
8773991,Violent,1.0
3412648,Violent,1.0
2129381,Violent,1.0
2647404,Non-violent,-1.0
21690482,Non-violent,-1.0
6248065,Violent,1.0
15197178,Violent,1.0
2055559,Violent,1.0
19817427,Non-violent,-1.0
8880229,Violent,1.0
3463364,Non-violent,-1.0
238906,Violent,1.0
26316286,Non-violent,-1.0
6934510,Violent,1.0
165362,Non-violent,-1.0
15298947,Non-violent,-1.0
2354228,Non-violent,-1.0
1223359,Non-violent,-1.0
10612031,Violent,1.0
4760936,Violent,1.0
2905998,Violent,1.0
12131002,Violent,1.0
7052375,Violent,1.0
13264461,Non-violent,-1.0
1011468,Violent,1.0
4731909,Non-violent,-1.0
33623750,Non-violent,-1.0
31893898,Non-violent,-1.0
34400393,Non-violent,-1.0
1210579,Non-violent,-1.0
13308338,Non-violent,-1.0
3447166,Violent,1.0
3842309,Non-violent,-1.0
1665824,Non-violent,-1.0
20145389,Non-violent,-1.0
25955274,Violent,1.0
431562,Non-violent,-1.0
2507217,Non-violent,-1.0
24564971,Non-violent,-1.0
2676861,Non-violent,-1.0
19646172,Non-violent,-1.0
1519783,Violent,1.0
18293440,Non-violent,-1.0
9989119,Non-violent,-1.0
6785614,Violent,1.0
23461433,Violent,1.0
7210182,Non-violent,-1.0
7207496,Non-violent,-1.0
8152894,Non-violent,-1.0
1057569,Non-violent,-1.0
164365,Non-violent,-1.0
28853738,Non-violent,-1.0
7651220,Violent,1.0
1710716,Violent,1.0
34423644,Non-violent,-1.0
3371111,Non-violent,-1.0
19828237,Non-violent,-1.0
227291,Non-violent,-1.0
20333594,Violent,1.0
17983509,Violent,1.0
4056928,Non-violent,-1.0
22055483,Violent,1.0
129368,Non-violent,-1.0
5984222,Violent,1.0
31060595,Non-violent,-1.0
25430565,Non-violent,-1.0
75264,Violent,1.0
2018921,Violent,1.0
21380964,Non-violent,-1.0
17082042,Non-violent,-1.0
8982459,Violent,1.0
5549799,Non-violent,-1.0
35277263,Violent,1.0
2473101,Violent,1.0
4099355,Non-violent,-1.0
1412408,Violent,1.0
4731904,Violent,1.0
27731736,Violent,1.0
10577512,Non-violent,-1.0
16143062,Non-violent,-1.0
439831,Violent,1.0
14737134,Non-violent,-1.0
14521327,Non-violent,-1.0
17050837,Non-violent,-1.0
68124,Non-violent,-1.0
12564335,Violent,1.0
23255,Violent,1.0
9251754,Non-violent,-1.0
77674,Violent,1.0
3082124,Violent,1.0
4544500,Non-violent,-1.0
1552787,Non-violent,-1.0
10705512,Violent,1.0
2641743,Non-violent,-1.0
1474328,Non-violent,-1.0
7382472,Violent,1.0
9811711,Non-violent,-1.0
25263706,Non-violent,-1.0
21869908,Non-violent,-1.0
22430724,Non-violent,-1.0
171559,Violent,1.0
1344253,Non-violent,-1.0
468326,Violent,1.0
7177569,Non-violent,-1.0
4367482,Non-violent,-1.0
8295055,Violent,1.0
3038038,Violent,1.0
34287962,Violent,1.0
3598416,Non-violent,-1.0
19767434,Non-violent,-1.0
22915236,Non-violent,-1.0
24013376,Violent,1.0
25948068,Violent,1.0
7586530,Violent,1.0
24490679,Violent,1.0
4228739,Violent,1.0
4084609,Non-violent,-1.0
26723671,Non-violent,-1.0
3822568,Violent,1.0
2162986,Non-violent,-1.0
20632823,Non-violent,-1.0
348292,Violent,1.0
14734879,Non-violent,-1.0
27545105,Non-violent,-1.0
1316128,Non-violent,-1.0
1612611,Violent,1.0
20520639,Violent,1.0
20518252,Non-violent,-1.0
15182776,Violent,1.0
168498,Violent,1.0
20518467,Non-violent,-1.0
19299521,Non-violent,-1.0
8419530,Violent,1.0
19522919,Violent,1.0
31312227,Non-violent,-1.0
18253791,Non-violent,-1.0
4073660,Violent,1.0
5470975,Violent,1.0
5807082,Non-violent,-1.0
11924028,Violent,1.0
529276,Violent,1.0
10533451,Violent,1.0
7148032,Non-violent,-1.0
17294536,Non-violent,-1.0
5578994,Violent,1.0
12288251,Non-violent,-1.0
20600119,Non-violent,-1.0
2055366,Violent,1.0
14440290,Non-violent,-1.0
17124518,Non-violent,-1.0
21606793,Violent,1.0
3871584,Violent,1.0
17049893,Violent,1.0
20765561,Violent,1.0
2208258,Violent,1.0
8863185,Non-violent,-1.0
1076567,Violent,1.0
24587410,Violent,1.0
6328860,Non-violent,-1.0
28253644,Violent,1.0
187720,Non-violent,-1.0
3302848,Violent,1.0
75255,Violent,1.0
5541078,Non-violent,-1.0
9782726,Violent,1.0
7999803,Violent,1.0
22628938,Non-violent,-1.0
29296535,Violent,1.0
29425614,Non-violent,-1.0
2396634,Violent,1.0
13166374,Violent,1.0
706047,Non-violent,-1.0
6474370,Non-violent,-1.0
10644740,Violent,1.0
3677015,Violent,1.0
3816197,Non-violent,-1.0
3059082,Violent,1.0
24731602,Non-violent,-1.0
2417417,Non-violent,-1.0
1841530,Non-violent,-1.0
15814364,Non-violent,-1.0
61525,Violent,1.0
19534959,Non-violent,-1.0
25519452,Non-violent,-1.0
18943833,Violent,1.0
19691543,Non-violent,-1.0
5301628,Violent,1.0
19068826,Violent,1.0
5843229,Non-violent,-1.0
27913339,Violent,1.0
2983249,Non-violent,-1.0
667194,Violent,1.0
897481,Non-violent,-1.0
2360213,Violent,1.0
32035024,Violent,1.0
1377427,Non-violent,-1.0
22904509,Non-violent,-1.0
20909648,Non-violent,-1.0
210224,Non-violent,-1.0
15446482,Non-violent,-1.0
19105706,Non-violent,-1.0
12751960,Non-violent,-1.0
11386711,Non-violent,-1.0
5813191,Violent,1.0
29367699,Violent,1.0
4681364,Violent,1.0
26293568,Non-violent,-1.0
5386187,Violent,1.0
14526240,Non-violent,-1.0
29081683,Non-violent,-1.0
12000999,Violent,1.0
14334714,Non-violent,-1.0
28287644,Violent,1.0
6816652,Violent,1.0
12527314,Non-violent,-1.0
26069176,Non-violent,-1.0
2205675,Violent,1.0
3750829,Violent,1.0
4244198,Non-violent,-1.0
13631232,Violent,1.0
10766020,Violent,1.0
3259315,Violent,1.0
23813404,Non-violent,-1.0
3660668,Violent,1.0
19078391,Violent,1.0
12113716,Violent,1.0
4299486,Non-violent,-1.0
779536,Non-violent,-1.0
1201706,Non-violent,-1.0
3591801,Non-violent,-1.0
161915,Non-violent,-1.0
1792785,Violent,1.0
5263902,Violent,1.0
2973523,Non-violent,-1.0
2871613,Violent,1.0
15080990,Violent,1.0
288360,Violent,1.0
5384890,Violent,1.0
394792,Violent,1.0
18898096,Non-violent,-1.0
2876631,Violent,1.0
23200481,Non-violent,-1.0
24064711,Violent,1.0
3145613,Non-violent,-1.0
18974432,Violent,1.0
10868409,Non-violent,-1.0
5034138,Non-violent,-1.0
5190465,Violent,1.0
73380,Violent,1.0
14054342,Non-violent,-1.0
2447735,Non-violent,-1.0
858575,Violent,1.0
1903318,Non-violent,-1.0
10801336,Violent,1.0
6814160,Non-violent,-1.0
73376,Non-violent,-1.0
1848081,Violent,1.0
8153627,Non-violent,-1.0
403016,Violent,1.0
23101996,Non-violent,-1.0
33757147,Violent,1.0
23914778,Violent,1.0
4926508,Violent,1.0
5463760,Non-violent,-1.0
30897354,Non-violent,-1.0
4360451,Non-violent,-1.0
5702474,Non-violent,-1.0
3581636,Non-violent,-1.0
18146946,Non-violent,-1.0
8093491,Non-violent,-1.0
6690287,Violent,1.0
18250205,Non-violent,-1.0
716738,Non-violent,-1.0
454655,Non-violent,-1.0
28667234,Non-violent,-1.0
5254819,Violent,1.0
35685303,Non-violent,-1.0
1695534,Violent,1.0
1089233,Non-violent,-1.0
2396120,Violent,1.0
9031647,Non-violent,-1.0
1598996,Non-violent,-1.0
11056435,Non-violent,-1.0
4198067,Violent,1.0
3418874,Non-violent,-1.0
1485962,Violent,1.0
1089230,Violent,1.0
6983796,Non-violent,-1.0
1415904,Non-violent,-1.0
11137864,Violent,1.0
2958168,Non-violent,-1.0
9391085,Non-violent,-1.0
2546472,Violent,1.0
1291587,Non-violent,-1.0
25544950,Non-violent,-1.0
2161511,Violent,1.0
8159372,Violent,1.0
30717626,Non-violent,-1.0
236122,Violent,1.0
11253233,Non-violent,-1.0
3925275,Non-violent,-1.0
6503294,Non-violent,-1.0
5579274,Violent,1.0
1755675,Violent,1.0
10069910,Violent,1.0
3978804,Non-violent,-1.0
14727566,Violent,1.0
19757981,Non-violent,-1.0
17980087,Non-violent,-1.0
3635829,Violent,1.0
24690281,Non-violent,-1.0
25366020,Non-violent,-1.0
18929976,Violent,1.0
11543369,Non-violent,-1.0
21444743,Non-violent,-1.0
10189121,Violent,1.0
8737296,Non-violent,-1.0
10140793,Non-violent,-1.0
29133741,Violent,1.0
2461592,Violent,1.0
11671832,Non-violent,-1.0
156613,Non-violent,-1.0
7642474,Non-violent,-1.0
28648635,Violent,1.0
14828868,Non-violent,-1.0
5716888,Violent,1.0
30872649,Non-violent,-1.0
30273553,Violent,1.0
16306760,Non-violent,-1.0
314775,Non-violent,-1.0
12764922,Non-violent,-1.0
2543813,Violent,1.0
28789973,Non-violent,-1.0
3037303,Non-violent,-1.0
32129077,Violent,1.0
20969093,Non-violent,-1.0
77672,Non-violent,-1.0
29196894,Non-violent,-1.0
1975939,Violent,1.0
19165774,Non-violent,-1.0
14415759,Non-violent,-1.0
9613761,Non-violent,-1.0
7255312,Violent,1.0
4882569,Non-violent,-1.0
17726219,Violent,1.0
16233363,Violent,1.0
805053,Non-violent,-1.0
3907805,Violent,1.0
15148739,Non-violent,-1.0
14627188,Violent,1.0
10155456,Violent,1.0
26274453,Non-violent,-1.0
2555226,Non-violent,-1.0
31795894,Non-violent,-1.0
5603557,Non-violent,-1.0
9732383,Non-violent,-1.0
2241866,Non-violent,-1.0
76331,Violent,1.0
2190622,Non-violent,-1.0
10844342,Non-violent,-1.0
145621,Violent,1.0
31059075,Non-violent,-1.0
18400321,Violent,1.0
22348404,Violent,1.0
2996768,Violent,1.0
6170272,Non-violent,-1.0
26245806,Non-violent,-1.0
695522,Violent,1.0
6439404,Non-violent,-1.0
21380202,Violent,1.0
27369092,Non-violent,-1.0
5313889,Violent,1.0
4813288,Non-violent,-1.0
26695339,Violent,1.0
1329111,Violent,1.0
525270,Violent,1.0
9661361,Violent,1.0
1853795,Violent,1.0
17997162,Non-violent,-1.0
146709,Non-violent,-1.0
7643463,Violent,1.0
33500890,Non-violent,-1.0
2298243,Violent,1.0
14472966,Violent,1.0
8982096,Non-violent,-1.0
5083366,Violent,1.0
12765279,Non-violent,-1.0
465470,Violent,1.0
106357,Non-violent,-1.0
8781770,Violent,1.0
2853895,Non-violent,-1.0
12523436,Non-violent,-1.0
27960942,Non-violent,-1.0
15589712,Violent,1.0
31652234,Non-violent,-1.0
29443815,Non-violent,-1.0
23691006,Non-violent,-1.0
3541699,Violent,1.0
10676879,Non-violent,-1.0
33499642,Violent,1.0
19011948,Non-violent,-1.0
6228904,Non-violent,-1.0
28207356,Non-violent,-1.0
24142265,Violent,1.0
23423291,Non-violent,-1.0
4118310,Non-violent,-1.0
27792643,Violent,1.0
21607420,Violent,1.0
15516110,Non-violent,-1.0
28215554,Non-violent,-1.0
5697632,Non-violent,-1.0
19828161,Non-violent,-1.0
8964687,Violent,1.0
5667770,Violent,1.0
7189073,Violent,1.0
1176717,Violent,1.0
841551,Violent,1.0
3257858,Non-violent,-1.0
1962219,Violent,1.0
2380240,Non-violent,-1.0
29148033,Non-violent,-1.0
20002742,Non-violent,-1.0
1937414,Non-violent,-1.0
11453521,Non-violent,-1.0
20518520,Non-violent,-1.0
14746711,Violent,1.0
36546495,Non-violent,-1.0
11453506,Non-violent,-1.0
2672672,Violent,1.0
1927824,Non-violent,-1.0
2388465,Violent,1.0
11600310,Violent,1.0
7407088,Non-violent,-1.0
16350869,Non-violent,-1.0
9897840,Non-violent,-1.0
390693,Violent,1.0
10502224,Violent,1.0
576204,Non-violent,-1.0
22791060,Violent,1.0
3418900,Violent,1.0
877225,Violent,1.0
24067673,Non-violent,-1.0
2426058,Non-violent,-1.0
870946,Violent,1.0
25757091,Non-violent,-1.0
5586495,Non-violent,-1.0
5454727,Non-violent,-1.0
5416971,Violent,1.0
9823573,Violent,1.0
24494541,Non-violent,-1.0
1235519,Violent,1.0
7853339,Non-violent,-1.0
19730179,Non-violent,-1.0
17286656,Violent,1.0
4419809,Non-violent,-1.0
1123132,Violent,1.0
338849,Violent,1.0
34643655,Non-violent,-1.0
34312285,Violent,1.0
2297089,Non-violent,-1.0
18685527,Non-violent,-1.0
1820344,Violent,1.0
2984225,Violent,1.0
18427933,Non-violent,-1.0
6115870,Non-violent,-1.0
28207840,Non-violent,-1.0
1359571,Violent,1.0
14884678,Violent,1.0
30312846,Non-violent,-1.0
7893461,Violent,1.0
14884669,Violent,1.0
18953977,Violent,1.0
10497486,Non-violent,-1.0
25541925,Violent,1.0
19876554,Violent,1.0
22544242,Non-violent,-1.0
74951,Violent,1.0
7047441,Non-violent,-1.0
8729953,Violent,1.0
34339863,Non-violent,-1.0
11248834,Non-violent,-1.0
349874,Violent,1.0
13938100,Non-violent,-1.0
67441,Violent,1.0
1328188,Violent,1.0
20518441,Non-violent,-1.0
1605299,Violent,1.0
5579355,Non-violent,-1.0
4403560,Violent,1.0
1419848,Non-violent,-1.0
3653578,Violent,1.0
2015043,Violent,1.0
2170326,Violent,1.0
11260752,Non-violent,-1.0
14107102,Violent,1.0
5653946,Violent,1.0
28136271,Violent,1.0
224220,Violent,1.0
1863523,Violent,1.0
1072075,Non-violent,-1.0
473253,Violent,1.0
15109392,Violent,1.0
1723357,Violent,1.0
6149341,Violent,1.0
2344342,Violent,1.0
23842374,Violent,1.0
2218967,Non-violent,-1.0
6179031,Violent,1.0
19702661,Non-violent,-1.0
8435438,Violent,1.0
348449,Non-violent,-1.0
20599861,Non-violent,-1.0
92539,Non-violent,-1.0
406704,Non-violent,-1.0
28794755,Violent,1.0
11487101,Violent,1.0
1376896,Non-violent,-1.0
26274423,Non-violent,-1.0
2609661,Violent,1.0
11388323,Non-violent,-1.0
34288815,Non-violent,-1.0
2002403,Violent,1.0
3649048,Violent,1.0
6094307,Non-violent,-1.0
5336170,Non-violent,-1.0
4714316,Violent,1.0
10398910,Non-violent,-1.0
35013805,Non-violent,-1.0
21455630,Non-violent,-1.0
2108445,Violent,1.0
691156,Violent,1.0
5209312,Non-violent,-1.0
10348583,Violent,1.0
10818667,Non-violent,-1.0
1486573,Non-violent,-1.0
23396276,Non-violent,-1.0
173944,Violent,1.0
7026014,Violent,1.0
11537723,Non-violent,-1.0
4428841,Non-violent,-1.0
17971369,Violent,1.0
11395467,Non-violent,-1.0
2066600,Violent,1.0
2935497,Non-violent,-1.0
14684782,Violent,1.0
31910060,Violent,1.0
25589221,Non-violent,-1.0
19942818,Violent,1.0
193867,Non-violent,-1.0
1335244,Non-violent,-1.0
4451440,Non-violent,-1.0
10035818,Violent,1.0
193868,Non-violent,-1.0
8905485,Non-violent,-1.0
9134018,Non-violent,-1.0
9897904,Non-violent,-1.0
17595302,Violent,1.0
31905391,Violent,1.0
2075820,Violent,1.0
6439718,Non-violent,-1.0
2980727,Violent,1.0
24785563,Non-violent,-1.0
28044351,Non-violent,-1.0
23766228,Violent,1.0
7210701,Violent,1.0
1409356,Violent,1.0
2637077,Non-violent,-1.0
9606474,Non-violent,-1.0
6097745,Violent,1.0
12590208,Violent,1.0
722551,Non-violent,-1.0
19206054,Non-violent,-1.0
12813163,Non-violent,-1.0
1891570,Violent,1.0
8356668,Non-violent,-1.0
4224372,Non-violent,-1.0
20072102,Non-violent,-1.0
6643402,Violent,1.0
34732968,Violent,1.0
2233095,Non-violent,-1.0
25206044,Violent,1.0
1861566,Non-violent,-1.0
28235997,Violent,1.0
16564257,Violent,1.0
7070629,Non-violent,-1.0
8846610,Non-violent,-1.0
23618548,Non-violent,-1.0
16511975,Violent,1.0
7892732,Violent,1.0
20783851,Violent,1.0
5367128,Violent,1.0
12561211,Violent,1.0
10394806,Non-violent,-1.0
1518813,Non-violent,-1.0
13613782,Violent,1.0
1740284,Non-violent,-1.0
19311240,Non-violent,-1.0
2010489,Violent,1.0
4981484,Violent,1.0
27254000,Non-violent,-1.0
15120787,Non-violent,-1.0
31775991,Non-violent,-1.0
28255978,Violent,1.0
28778357,Non-violent,-1.0
1801788,Non-violent,-1.0
33887035,Violent,1.0
587507,Non-violent,-1.0
1883157,Non-violent,-1.0
23736886,Non-violent,-1.0
2466050,Violent,1.0
2303104,Non-violent,-1.0
99459,Violent,1.0
21766755,Violent,1.0
1242607,Violent,1.0
3228403,Violent,1.0
15161999,Violent,1.0
5606938,Non-violent,-1.0
402866,Violent,1.0
20185209,Non-violent,-1.0
15815398,Non-violent,-1.0
23555063,Non-violent,-1.0
7446685,Non-violent,-1.0
24854885,Non-violent,-1.0
511228,Violent,1.0
11419179,Non-violent,-1.0
24740489,Violent,1.0
2163073,Non-violent,-1.0
3178798,Non-violent,-1.0
8399302,Violent,1.0
3193295,Non-violent,-1.0
32791398,Violent,1.0
5134079,Non-violent,-1.0
441353,Violent,1.0
19388734,Non-violent,-1.0
11715286,Violent,1.0
4765785,Non-violent,-1.0
10202645,Non-violent,-1.0
5787450,Violent,1.0
2505688,Non-violent,-1.0
3193176,Violent,1.0
2572919,Violent,1.0
1389264,Violent,1.0
27643232,Non-violent,-1.0
29007186,Violent,1.0
992419,Non-violent,-1.0
7690015,Violent,1.0
2313660,Violent,1.0
1188061,Non-violent,-1.0
1237394,Non-violent,-1.0
3952475,Non-violent,-1.0
18076983,Non-violent,-1.0
25737142,Violent,1.0
35729649,Violent,1.0
21747675,Violent,1.0
957792,Non-violent,-1.0
1747266,Violent,1.0
3256132,Non-violent,-1.0
34353005,Non-violent,-1.0
2245886,Non-violent,-1.0
5501627,Violent,1.0
12049835,Non-violent,-1.0
2282187,Violent,1.0
33240946,Violent,1.0
2387927,Violent,1.0
33577424,Non-violent,-1.0
21287122,Non-violent,-1.0
23720284,Violent,1.0
26131380,Non-violent,-1.0
1239400,Violent,1.0
21411349,Non-violent,-1.0
2372958,Non-violent,-1.0
2223709,Non-violent,-1.0
12403535,Violent,1.0
26277570,Violent,1.0
6457520,Violent,1.0
7455727,Non-violent,-1.0
31941863,Non-violent,-1.0
172577,Violent,1.0
171522,Violent,1.0
4429283,Non-violent,-1.0
24445186,Violent,1.0
15332396,Violent,1.0
32856520,Non-violent,-1.0
574909,Violent,1.0
5638447,Violent,1.0
35672322,Non-violent,-1.0
103026,Non-violent,-1.0
1446852,Non-violent,-1.0
8675614,Violent,1.0
277667,Violent,1.0
